Date,Open,High,Low,Close,Adj Close,Volume
2016-02-15,9.028053,9.102989,8.960253,8.960253,8.049754,4213574
2016-02-16,9.006642,9.028053,8.835359,8.953116,8.043344,5447512
2016-02-17,8.945980,9.345640,8.945980,9.274272,8.331863,6034274
2016-02-18,9.377756,9.773849,9.338504,9.634681,8.655649,8447228
2016-02-19,9.631113,9.752438,9.531197,9.709617,8.722971,4773252
2016-02-22,9.809533,9.895174,9.584723,9.663228,8.681296,5361872
2016-02-23,9.606134,9.845217,9.577587,9.684639,8.700532,4113808
2016-02-24,9.691775,9.745301,9.331367,9.474103,8.511389,5481340
2016-02-25,9.577587,9.888037,9.570450,9.809533,8.812735,5013073
2016-02-26,9.859490,9.880901,9.613271,9.741733,8.751824,3956691
2016-02-29,9.666797,9.870195,9.563313,9.838080,8.838381,4609111
2016-03-01,9.834511,10.091436,9.788122,10.077163,9.053168,5244415
2016-03-02,10.098573,10.194920,9.970111,10.020068,9.001876,5120319
2016-03-03,10.016500,10.041479,9.855922,9.920153,8.912112,3737087
2016-03-04,9.977247,10.394750,9.923721,10.341224,9.290398,7165913
2016-03-07,10.259151,10.451845,10.223467,10.384045,9.328867,5610468
2016-03-08,10.291267,10.319814,10.173509,10.255583,9.213459,4795172
2016-03-09,10.252014,10.380477,10.227035,10.326951,9.277575,3803578
2016-03-10,10.312677,10.501802,10.098573,10.116415,9.088433,6263248
2016-03-11,10.241309,10.690927,10.184215,10.690927,9.604566,8092834
2016-03-14,10.765864,10.830095,10.608854,10.694496,9.607773,5250919
2016-03-15,10.633833,10.773001,10.405455,10.758727,9.665476,6313160
2016-03-16,10.765864,10.979968,10.765864,10.908600,9.800119,8065243
2016-03-17,10.330519,10.605286,10.116415,10.412592,9.354513,18963015
2016-03-18,10.512507,10.533918,10.280561,10.362635,9.309632,10307861
2016-03-21,10.259151,10.434003,10.162804,10.219899,9.181400,6425871
2016-03-22,9.852353,10.109278,9.813101,10.084299,9.059581,10743768
2016-03-23,10.112847,10.266288,10.037910,10.216330,9.178193,5470719
2016-03-24,10.191351,10.209193,9.973679,10.002226,8.985847,4333627
2016-03-29,9.995089,10.091436,9.952269,10.066457,9.043550,3265007
2016-03-30,10.109278,10.155667,10.020068,10.037910,9.017905,3814549
2016-03-31,10.045047,10.266288,10.027205,10.137825,9.107667,5632541
2016-04-01,10.037910,10.098573,9.941563,10.027205,9.008289,4860190
2016-04-04,10.005795,10.166373,9.916585,9.927290,8.918525,4208842
2016-04-05,9.841648,9.863059,9.706049,9.830943,8.831968,4910468
2016-04-06,9.852353,9.880901,9.698912,9.770280,8.777470,5748663
2016-04-07,9.841648,9.991521,9.777417,9.852353,8.851203,6414394
2016-04-08,9.859490,9.955837,9.834511,9.884469,8.880056,3269052
2016-04-11,9.905879,10.073594,9.809533,10.012931,8.995463,4454264
2016-04-12,10.002226,10.012931,9.830943,9.959405,8.947377,3810631
2016-04-13,10.055752,10.105710,9.937995,9.987953,8.973024,5175505
2016-04-14,10.048615,10.159236,9.991521,10.084299,9.059581,4661909
2016-04-15,10.084299,10.234172,10.070026,10.130689,9.101255,4852630
2016-04-18,10.048615,10.223467,9.937995,9.945132,8.934555,5378489
2016-04-19,10.012931,10.127120,9.977247,10.041479,9.021111,5825575
2016-04-20,10.045047,10.095005,9.962974,10.055752,9.033934,4201148
2016-04-21,10.059321,10.084299,9.852353,9.902311,8.896085,5929981
2016-04-22,9.809533,10.016500,9.763143,9.948700,8.937760,5693923
2016-04-25,9.962974,9.980816,9.795259,9.888037,8.883262,4429446
2016-04-26,9.891606,9.945132,9.823806,9.945132,8.934555,4218991
2016-04-27,9.945132,10.105710,9.902311,10.073594,9.049962,5339923
2016-04-28,10.052184,10.252014,9.952269,10.252014,9.210253,6956897
2016-04-29,9.827375,9.830943,9.620407,9.677502,9.007648,9574959
2016-05-02,9.716754,9.891606,9.706049,9.795259,9.117254,4780214
2016-05-03,9.598997,9.663228,9.010211,9.295683,8.652258,19229766
2016-05-04,9.199336,9.217178,9.035190,9.060168,8.433045,7636050
2016-05-05,9.088716,9.088716,8.874612,8.949548,8.330081,5683529
2016-05-06,8.921001,9.056600,8.881748,8.899590,8.283580,6393595
2016-05-09,8.942411,8.970958,8.835359,8.913864,8.296866,7048166
2016-05-10,8.938843,9.167220,8.906727,9.042326,8.416436,5822429
2016-05-11,9.070874,9.110126,8.885317,8.938843,8.320117,5467561
2016-05-12,8.899590,9.053032,8.817517,8.867475,8.253689,6821483
2016-05-13,8.821086,8.903159,8.785402,8.803244,8.193904,5675353
2016-05-17,8.846064,8.849633,8.710465,8.774696,8.167333,6090995
2016-05-18,8.749718,8.928138,8.724739,8.896022,8.280259,5016632
2016-05-19,8.799675,8.928138,8.742581,8.785402,8.177297,5548474
2016-05-20,8.878180,8.881748,8.724739,8.813949,8.203868,4543283
2016-05-23,8.828222,8.978095,8.813949,8.885317,8.270295,4353226
2016-05-24,8.856770,8.945980,8.778265,8.917432,8.300188,4799620
2016-05-25,8.981664,9.120831,8.921001,9.063737,8.436366,4237991
2016-05-26,9.042326,9.138673,8.985232,9.074442,8.446330,2446978
2016-05-27,9.042326,9.049463,8.892454,9.035190,8.409795,3643844
2016-05-30,9.067305,9.170789,9.010211,9.028053,8.403152,2830336
2016-05-31,9.049463,9.099421,8.970958,8.988800,8.366616,6013662
2016-06-01,8.992369,9.013779,8.792538,8.817517,8.207189,5872384
2016-06-02,8.831791,8.963822,8.763991,8.892454,8.276939,4241411
2016-06-03,8.942411,9.028053,8.803244,8.874612,8.260331,4109032
2016-06-06,8.860338,8.874612,8.589140,8.653371,8.054404,6372290
2016-06-07,8.681918,8.806812,8.642666,8.806812,8.197225,6322972
2016-06-08,8.760423,8.771128,8.649802,8.689055,8.087619,4085385
2016-06-09,8.689055,8.710465,8.392878,8.564161,7.971370,7938059
2016-06-10,8.257278,8.296531,8.075290,8.085995,7.526301,15657657
2016-06-13,8.003922,8.135953,7.961101,8.057448,7.499730,7044921
2016-06-14,7.864754,8.007490,7.800523,7.846912,7.303767,11422162
2016-06-15,7.914712,7.936122,7.818365,7.857617,7.313731,6472011
2016-06-16,7.786249,7.875459,7.707745,7.850481,7.307089,5364494
2016-06-17,7.907575,8.036037,7.818365,8.028901,7.473159,11092597
2016-06-20,8.164500,8.342920,8.135953,8.314373,7.738871,5920270
2016-06-21,8.328646,8.382172,8.275120,8.367899,7.788692,4631610
2016-06-22,8.407151,8.439267,8.314373,8.357194,7.778728,4853464
2016-06-23,8.392878,8.624824,8.382172,8.606982,8.011227,6715829
2016-06-24,7.779113,7.921849,7.493641,7.818365,7.277196,27337850
2016-06-27,7.796955,7.829070,7.063292,7.172485,6.676022,23190978
2016-06-28,7.343768,7.547167,7.297379,7.422273,6.908521,9997336
2016-06-29,7.536461,7.547167,7.315221,7.447251,6.931770,8471111
2016-06-30,7.422273,7.568577,7.350905,7.515051,6.994877,8889919
2016-07-01,7.600693,7.804091,7.536461,7.782681,7.243982,6840051
2016-07-04,7.850481,8.114542,7.754134,7.879028,7.333660,10378413
2016-07-05,7.886165,7.925417,7.714881,7.750565,7.214089,6120638
2016-07-06,7.682766,7.718450,7.318789,7.418704,6.905199,9026799
2016-07-07,7.457957,7.586419,7.386589,7.497209,6.978270,7424232
2016-07-08,7.482935,7.757702,7.447251,7.739860,7.204125,6429551
2016-07-11,7.843344,7.953964,7.661355,7.932554,7.383481,6116405
2016-07-12,7.921849,8.164500,7.914712,8.132384,7.569480,7388870
2016-07-13,8.118111,8.189479,8.011059,8.025332,7.469838,6121309
2016-07-14,8.121679,8.246573,8.039606,8.203752,7.635907,6402495
2016-07-15,8.178774,8.218026,8.071721,8.135953,7.572801,4917550
2016-07-18,8.118111,8.267984,8.071721,8.146658,7.582765,4162554
2016-07-19,8.121679,8.164500,7.882596,7.925417,7.376838,5695476
2016-07-20,7.971806,7.978943,7.754134,7.918280,7.370195,6465965
2016-07-21,7.493641,7.507914,7.218874,7.447251,6.931770,24262944
2016-07-22,7.407999,7.422273,7.304515,7.358041,6.848734,8264439
2016-07-25,7.315221,7.358041,7.265263,7.336631,6.828806,6957618
2016-07-26,7.318789,7.354473,7.279537,7.333063,6.825486,5036594
2016-07-27,7.393725,7.550735,7.386589,7.486504,6.968306,6831458
2016-07-28,7.493641,7.589987,7.447251,7.486504,6.968306,5627070
2016-07-29,7.486504,7.693471,7.479367,7.586419,7.061305,7097664
2016-08-01,7.722018,7.736292,7.465093,7.657787,7.127732,6262675
2016-08-02,7.672061,7.700608,7.261695,7.415136,6.901877,10569006
2016-08-03,7.368747,7.425841,7.275968,7.340199,6.832128,6702198
2016-08-04,7.407999,7.500777,7.340199,7.358041,6.848734,4652712
2016-08-05,7.400862,7.500777,7.372315,7.479367,6.961662,4802552
2016-08-08,7.536461,7.607829,7.504346,7.536461,7.014804,3373280
2016-08-09,7.543598,7.928985,7.543598,7.875459,7.330338,7671224
2016-08-10,7.836207,7.864754,7.732723,7.746997,7.210768,5366474
2016-08-11,7.800523,7.821933,7.686334,7.714881,7.180875,3972688
2016-08-12,7.700608,7.886165,7.672061,7.871891,7.327017,5168217
2016-08-15,7.814797,7.850481,7.650650,7.689903,7.157625,5062961
2016-08-16,7.600693,7.625671,7.465093,7.468662,6.951698,7035129
2016-08-17,7.504346,7.525756,7.354473,7.354473,6.845413,5663677
2016-08-18,7.383020,7.497209,7.358041,7.497209,6.978270,3709572
2016-08-19,7.497209,7.522188,7.375883,7.422273,6.908521,5173331
2016-08-22,7.422273,7.540030,7.397294,7.443683,6.928449,4046503
2016-08-23,7.475799,7.550735,7.422273,7.479367,6.961662,3345426
2016-08-24,7.465093,7.664924,7.422273,7.647082,7.117768,5561977
2016-08-25,7.654219,7.679197,7.432978,7.432978,6.918484,5761423
2016-08-26,7.440115,7.472230,7.397294,7.411567,6.898556,3851128
2016-08-29,7.386589,7.440115,7.343768,7.436546,6.921805,3191582
2016-08-30,7.475799,7.543598,7.454388,7.504346,6.984912,3969683
2016-08-31,7.497209,7.604261,7.454388,7.454388,6.938413,5201512
2016-09-01,7.490072,7.650650,7.472230,7.575714,7.051341,6226768
2016-09-02,7.600693,7.679197,7.511483,7.650650,7.121089,4411623
2016-09-05,7.704176,7.746997,7.614966,7.707745,7.174232,4533176
2016-09-06,7.697039,7.786249,7.682766,7.700608,7.167590,4033410
2016-09-07,7.436546,7.565009,7.368747,7.557872,7.034733,11417553
2016-09-08,7.540030,7.843344,7.515051,7.829070,7.287160,12101697
2016-09-09,7.789818,8.021764,7.768407,7.943259,7.393445,9149267
2016-09-12,7.836207,7.850481,7.657787,7.818365,7.277196,6937588
2016-09-13,7.850481,7.932554,7.821933,7.829070,7.287160,4970271
2016-09-14,7.850481,7.882596,7.625671,7.668492,7.137696,6824048
2016-09-15,7.586419,7.689903,7.522188,7.618535,7.091197,6485869
2016-09-16,7.565009,7.565009,7.415136,7.465093,6.948376,12879756
2016-09-19,7.536461,7.568577,7.465093,7.468662,6.951698,3739549
2016-09-20,7.475799,7.511483,7.325926,7.372315,6.862020,6221023
2016-09-21,7.429409,7.468662,7.297379,7.365178,6.855377,6876040
2016-09-22,7.415136,7.518619,7.400862,7.465093,6.948376,4727525
2016-09-23,7.425841,7.497209,7.393725,7.482935,6.964983,4518158
2016-09-26,7.429409,7.429409,7.290242,7.340199,6.832128,7751493
2016-09-27,7.372315,7.375883,7.004770,7.112535,6.620222,16564906
2016-09-28,7.136801,7.229579,7.110394,7.172485,6.676022,6216549
2016-09-29,7.208169,7.208169,6.934115,6.978364,6.495337,18025779
2016-09-30,6.854897,7.089698,6.768542,7.069001,6.579701,15759616
2016-10-04,7.019757,7.054727,6.832059,6.922697,6.443524,14251334
2016-10-05,6.879876,6.978364,6.868457,6.879162,6.403002,12267001
2016-10-06,6.837055,6.839196,6.715729,6.781388,6.311996,15600210
2016-10-07,6.781388,6.782815,6.618669,6.637224,6.177811,14566236
2016-10-10,6.668626,6.680759,6.496630,6.672908,6.211024,11029166
2016-10-11,6.693605,7.039740,6.662917,7.004056,6.519251,14795061
2016-10-12,7.068287,7.343768,7.058296,7.304515,6.798913,16736939
2016-10-13,7.154643,7.186758,7.036885,7.091125,6.600294,9808705
2016-10-14,7.065433,7.318789,7.028321,7.304515,6.798913,9945174
2016-10-17,7.243853,7.361610,7.186758,7.190327,6.692629,5778796
2016-10-18,7.186758,7.454388,7.183190,7.418704,6.905199,8483303
2016-10-19,7.422273,7.493641,7.383020,7.465093,6.948376,6833879
2016-10-20,8.214458,8.239436,7.886165,8.053879,7.496408,31623425
2016-10-21,8.018195,8.135953,7.964669,8.057448,7.499730,9227075
2016-10-24,8.068153,8.203752,8.068153,8.139521,7.576122,6619804
2016-10-25,8.207321,8.207321,8.146658,8.189479,7.622622,5472699
2016-10-26,8.182342,8.442835,8.178774,8.332215,7.755478,11585309
2016-10-27,8.271552,8.310804,8.057448,8.207321,7.639229,8157738
2016-10-28,8.168068,8.410720,8.089563,8.353625,7.775407,7441891
2016-10-31,8.303668,8.378604,8.253710,8.310804,7.735549,4720469
2016-11-01,8.360762,8.449972,8.085995,8.182342,7.615979,9434106
2016-11-02,8.085995,8.378604,7.868323,7.982511,7.429980,10565854
2016-11-03,8.032469,8.492793,8.021764,8.471382,7.885012,16603057
2016-11-04,8.421425,8.446404,8.235868,8.339352,7.762121,7879116
2016-11-07,8.457109,8.760423,8.439267,8.692623,8.090939,10733841
2016-11-08,8.664076,8.835359,8.660508,8.728307,8.124153,8976908
2016-11-09,8.371467,8.835359,8.317941,8.788970,8.180618,11759623
2016-11-10,8.799675,9.081579,8.799675,8.892454,8.276939,10484061
2016-11-11,8.899590,9.145810,8.885317,9.102989,8.472901,11350421
2016-11-14,9.170789,9.249294,9.038758,9.127968,8.496151,9642303
2016-11-15,9.163652,9.417008,9.131536,9.417008,8.765184,9135081
2016-11-16,9.295683,9.320662,8.960253,9.024484,8.399830,7922457
2016-11-17,8.949548,9.102989,8.881748,9.092284,8.462937,5558756
2016-11-18,9.156515,9.245725,9.060168,9.192199,8.555936,7581386
2016-11-21,9.202904,9.284978,9.067305,9.192199,8.555936,4490546
2016-11-22,9.149378,9.252862,9.085147,9.088716,8.459616,6272852
2016-11-23,9.063737,9.231452,9.038758,9.127968,8.496151,6360283
2016-11-24,9.113694,9.235020,8.974527,9.024484,8.399830,4353223
2016-11-25,8.949548,9.028053,8.924569,9.006642,8.383224,3213946
2016-11-28,8.906727,8.906727,8.731876,8.810380,8.200545,5752596
2016-11-29,8.603413,8.970958,8.585571,8.867475,8.253689,7560986
2016-11-30,8.778265,8.817517,8.571298,8.724739,8.120833,9129245
2016-12-01,8.681918,8.831791,8.674781,8.774696,8.167333,6415045
2016-12-02,8.699760,8.767560,8.603413,8.660508,8.061048,4558917
2016-12-05,8.660508,8.835359,8.621255,8.724739,8.120833,4407408
2016-12-06,8.706897,8.817517,8.639097,8.796107,8.187261,4436326
2016-12-07,8.885317,9.017348,8.871043,8.942411,8.323439,6755287
2016-12-08,8.970958,9.224315,8.828222,9.199336,8.562578,7840018
2016-12-09,9.206473,9.277841,9.070874,9.085147,8.456294,6044090
2016-12-12,8.978095,8.995937,8.796107,8.917432,8.300188,7019789
2016-12-13,8.921001,9.063737,8.913864,8.985232,8.363295,4647168
2016-12-14,8.992369,9.206473,8.978095,9.006642,8.383224,5789323
2016-12-15,9.056600,9.277841,8.981664,9.056600,8.429722,8337652
2016-12-16,9.028053,9.245725,8.978095,9.224315,8.585829,10883510
2016-12-19,9.231452,9.270704,9.067305,9.156515,8.522722,4302578
2016-12-20,9.131536,9.199336,9.095852,9.117263,8.486187,3095888
2016-12-21,9.106558,9.177926,9.049463,9.049463,8.423080,3405775
2016-12-22,9.045895,9.117263,9.010211,9.056600,8.429722,2747837
2016-12-23,9.063737,9.220746,9.060168,9.192199,8.555936,3831967
2016-12-27,9.217178,9.249294,9.177926,9.188631,8.552614,1570650
2016-12-28,9.177926,9.181494,8.935274,8.960253,8.340045,4795019
2016-12-29,8.942411,9.045895,8.867475,8.867475,8.253689,3204090
2016-12-30,8.860338,8.878180,8.756854,8.756854,8.150724,2358262
2017-01-02,8.739012,9.024484,8.724739,8.974527,8.353331,3370536
2017-01-03,9.053032,9.127968,8.885317,8.910296,8.293546,6171465
2017-01-04,8.956685,9.156515,8.906727,9.106558,8.476223,6034239
2017-01-05,9.070874,9.206473,8.960253,9.131536,8.499472,4819414
2017-01-06,9.006642,9.106558,8.803244,8.846064,8.233760,8777742
2017-01-09,8.692623,8.699760,8.303668,8.335783,7.758800,16502351
2017-01-10,8.350057,8.392878,8.078858,8.321510,7.745515,10535794
2017-01-11,8.307236,8.421425,8.228731,8.278689,7.705657,5940386
2017-01-12,8.278689,8.421425,8.168068,8.193047,7.625943,6377320
2017-01-13,8.214458,8.235868,8.146658,8.189479,7.622622,6702041
2017-01-16,8.160932,8.160932,8.000353,8.078858,7.519658,5142050
2017-01-17,8.071721,8.671213,8.064585,8.424993,7.841835,25004211
2017-01-18,8.421425,8.460677,8.207321,8.353625,7.775407,8697426
2017-01-19,8.375036,8.428562,8.282257,8.414288,7.831870,4978234
2017-01-20,8.389309,8.896022,8.378604,8.642666,8.044441,14329211
2017-01-23,8.592708,8.756854,8.499930,8.728307,8.124153,7583256
2017-01-24,8.724739,8.742581,8.574866,8.724739,8.120833,5647484
2017-01-25,8.763991,9.020916,8.763991,8.981664,8.359974,8339552
2017-01-26,9.003074,9.078010,8.938843,8.956685,8.336724,4783224
2017-01-27,9.063737,9.259999,9.035190,9.102989,8.472901,8780316
2017-01-30,9.149378,9.181494,8.970958,9.010211,8.386545,6874411
2017-01-31,8.985232,9.035190,8.803244,8.803244,8.193904,6134824
2017-02-01,8.828222,8.978095,8.803244,8.949548,8.330081,4618542
2017-02-02,8.906727,8.967390,8.774696,8.803244,8.193904,4711434
2017-02-03,8.813949,8.863906,8.717602,8.735444,8.130797,4192149
2017-02-06,8.692623,8.763991,8.603413,8.642666,8.044441,4876953
2017-02-07,8.671213,8.681918,8.596276,8.603413,8.007904,3055374
2017-02-08,8.763991,8.985232,8.763991,8.885317,8.270295,8413141
2017-02-09,8.928138,9.113694,8.817517,9.074442,8.446330,6492778
2017-02-10,9.117263,9.145810,8.978095,8.995937,8.373260,5816157
2017-02-13,9.020916,9.192199,9.020916,9.142242,8.509438,5092359
2017-02-14,9.127968,9.224315,9.113694,9.167220,8.532686,4018488
2017-02-15,9.188631,9.370619,9.170789,9.320662,8.675508,9766014
2017-02-16,9.349209,9.670365,9.349209,9.524061,8.864827,11752902
2017-02-17,9.499082,9.638249,9.413440,9.634681,8.967791,6608571
2017-02-20,9.670365,9.731028,9.581155,9.606134,8.941219,3123086
2017-02-21,9.577587,9.802396,9.577587,9.752438,9.077396,5688868
2017-02-22,9.773849,9.870195,9.734596,9.841648,9.160432,5126195
2017-02-23,9.845217,9.848785,9.720323,9.777417,9.100647,4254976
2017-02-24,9.770280,9.945132,9.666797,9.784554,9.107288,5953144
2017-02-27,9.805964,9.934427,9.788122,9.848785,9.167075,4193039
2017-02-28,9.880901,9.959405,9.827375,9.870195,9.187004,4664156
2017-03-01,9.902311,10.070026,9.870195,10.034342,9.339787,7112173
2017-03-02,10.012931,10.087868,9.895174,9.941563,9.253430,4402636
2017-03-03,9.884469,9.998658,9.777417,9.916585,9.230182,4643841
2017-03-06,9.852353,9.984384,9.848785,9.909448,9.223538,3395487
2017-03-07,9.920153,9.955837,9.738165,9.795259,9.117254,4290621
2017-03-08,9.773849,10.123552,9.745301,10.077163,9.379644,6620513
2017-03-09,10.027205,10.494665,10.020068,10.341224,9.625428,9241269
2017-03-10,10.341224,10.362635,10.212762,10.234172,9.525786,5943672
2017-03-13,10.241309,10.376908,10.216330,10.216330,9.509178,5151256
2017-03-14,10.205625,10.230604,10.084299,10.102141,9.402895,5618613
2017-03-15,10.123552,10.359066,10.102141,10.287698,9.575607,9002199
2017-03-16,10.619559,10.912168,10.551760,10.826527,10.077140,17479510
2017-03-17,10.826527,11.133409,10.822958,10.912168,10.156853,13920648
2017-03-20,10.894326,10.926442,10.708769,10.740885,9.997426,5934478
2017-03-21,10.726611,10.726611,10.384045,10.419729,9.698500,8564760
2017-03-22,10.376908,10.405455,10.155667,10.405455,9.685213,8128036
2017-03-23,10.444708,10.797979,10.441139,10.773001,10.027318,8226266
2017-03-24,10.748022,10.790843,10.662380,10.744453,10.000748,4319590
2017-03-27,10.630265,10.669517,10.391182,10.612423,9.877856,7383183
2017-03-28,10.673085,10.740885,10.541055,10.676654,9.937641,4524934
2017-03-29,10.694496,10.715906,10.598149,10.658812,9.921033,3587471
2017-03-30,10.651675,10.758727,10.651675,10.751590,10.007389,4580859
2017-03-31,10.705201,10.883621,10.701633,10.847937,10.097068,6184828
2017-04-03,10.876484,10.894326,10.787274,10.847937,10.097068,4017992
2017-04-04,10.801548,11.047768,10.794411,10.962126,10.203354,5029585
2017-04-05,10.919305,10.958558,10.822958,10.912168,10.156853,3626252
2017-04-06,10.826527,10.930010,10.648107,10.869348,10.116996,5414050
2017-04-07,10.790843,10.826527,10.619559,10.633833,9.897783,5418270
2017-04-10,10.648107,11.008515,10.398319,10.894326,10.140246,7095698
2017-04-11,10.990673,11.440292,10.869348,11.297556,10.515565,12086755
2017-04-12,11.333240,11.401039,11.165525,11.190504,10.415923,4559439
2017-04-13,10.940716,10.994242,10.755159,10.847937,10.097068,9599913
2017-04-18,10.858642,10.926442,10.701633,10.812253,10.063854,6129842
2017-04-19,10.847937,11.304692,10.833664,11.269008,10.488993,7033183
2017-04-20,11.240461,11.422450,11.186935,11.347513,10.562064,5593251
2017-04-21,11.333240,11.525933,11.318966,11.490249,10.694921,7186108
2017-04-24,11.682943,11.925594,11.672238,11.911320,11.086845,11805314
2017-04-25,11.897047,11.907752,11.818542,11.875636,11.053632,4832595
2017-04-26,11.882773,12.050488,11.854226,11.996962,11.166559,6330072
2017-04-27,11.768584,11.864931,11.283282,11.283282,10.502279,12505115
2017-04-28,11.290419,11.436723,11.247598,11.304692,10.522207,7309054
2017-05-02,11.404608,11.604438,11.293987,11.583028,10.781277,6573208
2017-05-03,11.568754,11.572322,11.386766,11.454565,10.661706,5493807
2017-05-04,11.504523,11.604438,11.361787,11.604438,10.801205,6453459
2017-05-05,11.647259,11.804268,11.625848,11.643690,10.837741,11115782
2017-05-08,11.629417,11.765016,11.443860,11.761448,11.048932,7746903
2017-05-09,11.775721,11.932731,11.718627,11.882773,11.162907,5896019
2017-05-10,11.854226,12.253887,11.715058,12.253887,11.511539,10852425
2017-05-11,12.236045,12.339529,11.982688,11.982688,11.256769,8391454
2017-05-12,12.039783,12.136130,11.950573,11.993394,11.266827,7397097
2017-05-15,12.071898,12.107582,11.882773,12.107582,11.374097,5113048
2017-05-16,12.061193,12.225340,11.957710,12.011236,11.283587,5064613
2017-05-17,11.975552,12.132561,11.779290,11.807837,11.092510,7022333
2017-05-18,11.757879,11.768584,11.486681,11.597301,10.894728,8907713
2017-05-19,11.597301,11.711490,11.579459,11.629417,10.924900,4194084
2017-05-22,11.675806,11.715058,11.597301,11.632985,10.928251,2510658
2017-05-23,11.590164,11.722195,11.529502,11.704353,10.995296,4748543
2017-05-24,11.690080,11.993394,11.643690,11.882773,11.162907,4858339
2017-05-25,11.947004,12.246750,11.947004,12.175382,11.437789,4962417
2017-05-26,12.161109,12.207498,12.050488,12.196793,11.457903,4332427
2017-05-29,12.157540,12.186087,11.996962,12.146835,11.410973,2395975
2017-05-30,12.082604,12.275297,12.021941,12.268161,11.524948,4873246
2017-05-31,12.232477,12.378781,12.196793,12.343097,11.595345,6181333
2017-06-01,12.375213,12.657116,12.360939,12.453717,11.699263,6651365
2017-06-02,12.632137,12.753463,12.617864,12.692800,11.923861,7800321
2017-06-05,12.692800,12.692800,12.692800,12.692800,11.923861,0
2017-06-06,12.703505,13.067482,12.703505,12.846241,12.068007,8070903
2017-06-07,12.806989,12.864083,12.728484,12.821263,12.044542,4870329
2017-06-08,12.839105,13.038935,12.814126,13.006819,12.218858,4328066
2017-06-09,12.978272,13.385070,12.921178,13.274449,12.470274,9102763
2017-06-12,13.192376,13.224492,12.963999,13.078187,12.285902,6593779
2017-06-13,13.238765,13.567058,13.217355,13.470711,12.654646,7057282
2017-06-14,13.488553,13.556353,13.385070,13.452869,12.637886,5797335
2017-06-15,13.413617,13.424322,13.067482,13.256607,12.453513,6291093
2017-06-16,13.317270,13.381501,13.185239,13.270881,12.466922,5985997
2017-06-19,13.374365,13.445733,13.263744,13.324407,12.517205,4552957
2017-06-20,13.381501,13.452869,13.260176,13.270881,12.466922,4109771
2017-06-21,13.228060,13.274449,13.063914,13.206650,12.406582,4238833
2017-06-22,13.174534,13.206650,13.124577,13.206650,12.406582,2674559
2017-06-23,13.167397,13.331544,13.131713,13.295860,12.490389,2462488
2017-06-26,13.381501,13.799004,13.381501,13.702658,12.872541,6587570
2017-06-27,13.752615,13.845394,13.649132,13.802573,12.966405,6609473
2017-06-28,13.752615,14.316422,13.738342,14.295012,13.429010,10475375
2017-06-29,14.327128,14.412769,14.048792,14.127297,13.271457,8629971
2017-06-30,14.109455,14.409201,14.077340,14.220076,13.358614,7067752
2017-07-03,14.316422,14.737494,14.309286,14.452022,13.576509,7700566
2017-07-04,14.394927,14.480569,14.241486,14.298580,13.432363,4626145
2017-07-05,14.273602,14.505548,14.170118,14.398496,13.526225,7258910
2017-07-06,14.380654,14.480569,14.234349,14.444885,13.569804,5013545
2017-07-07,14.452022,14.630442,14.409201,14.630442,13.744120,4457165
2017-07-10,14.455590,14.616168,14.437748,14.566210,13.683779,4159541
2017-07-11,14.487706,14.801725,14.434180,14.630442,13.744120,5253939
2017-07-12,14.623305,14.726788,14.523390,14.726788,13.834629,6374709
2017-07-13,14.708946,14.990850,14.691104,14.962303,14.055878,6337225
2017-07-14,14.940893,14.994419,14.848114,14.915914,14.012298,3807944
2017-07-17,14.987282,15.069355,14.894503,15.069355,14.156444,4199965
2017-07-18,14.737494,14.923051,14.423474,14.890935,13.988832,13422873
2017-07-19,14.944461,15.147860,14.733925,14.876661,13.975423,7285378
2017-07-20,14.987282,15.008692,13.581332,13.602742,12.778679,24905061
2017-07-21,13.570627,13.877509,13.167397,13.242334,12.440105,14575336
2017-07-24,13.181671,13.345817,13.006819,13.306565,12.500445,7452705
2017-07-25,13.345817,13.463575,13.160261,13.313702,12.507149,4824499
2017-07-26,13.420754,13.481417,13.345817,13.377933,12.567489,3986592
2017-07-27,13.402912,13.424322,13.156692,13.224492,12.423344,4552730
2017-07-28,13.317270,13.452869,13.042503,13.128145,12.332833,7944838
2017-07-31,13.149555,13.192376,12.971135,12.971135,12.185335,4991659
2017-08-01,12.846241,13.363659,12.707074,13.331544,12.523910,6649149
2017-08-02,13.666974,13.956014,13.474280,13.756184,12.922825,9028179
2017-08-03,13.738342,13.848962,13.467143,13.774026,12.939586,5744457
2017-08-04,13.763320,14.070203,13.699089,13.995266,13.147423,4077810
2017-08-07,13.988130,14.134434,13.973856,14.134434,13.278160,4331032
2017-08-08,14.170118,14.309286,14.070203,14.309286,13.442421,4677786
2017-08-09,14.134434,14.305717,13.898920,14.034519,13.184299,6085908
2017-08-10,14.095182,14.187960,13.998835,14.030950,13.180945,3858049
2017-08-11,14.148708,14.177255,13.766889,13.991698,13.144072,4710111
2017-08-14,14.048792,14.088045,13.898920,14.030950,13.180945,3422756
2017-08-15,14.109455,14.730357,13.973856,14.694673,13.804460,9461492
2017-08-16,14.758904,15.044376,14.701810,14.808862,13.911731,6738533
2017-08-17,14.769609,14.869525,14.623305,14.741062,13.848040,4380475
2017-08-18,14.455590,14.933756,14.369948,14.798156,13.901673,6060876
2017-08-21,14.737494,15.065787,14.737494,14.887367,13.985481,5121266
